Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2018-07-20,Arcandor AG,Eniro AB,Siltronic AG,Meyer Burger Technology AG,Banca Carige SpA,Aryzta AG.1,Aryzta AG,Oxurion NV,Johnston Press PLC,Public Power Corp SA,Technicolor SA.1,Prosafe SE,Aurubis AG,Pharol SGPS SA,Norske Skogindustrier ASA,STMicroelectronics NV.1,Infineon Technologies AG,adidas AG,Indivior PLC,Playtech Plc,National Bank of Greece SA,Dechra Pharmaceuticals PLC,Orange Belgium SA,JM AB,Stagecoach Group PLC,EI Group PLC,Ablynx NV,Umicore SA,STMicroelectronics NV,Prysmian SpA,OSRAM Licht AG,Outokumpu OYJ,Autoliv Inc,AIXTRON SE,Banca Monte dei Paschi di Siena SpA,Evotec AG,ASML Holding NV,BE Semiconductor Industries NV,Ultra Electronics Holdings PLC,Stolt-Nielsen Ltd,ams AG,Thomas Cook Group PLC,Singulus Technologies AG,Electricite de France SA,Seadrill Ltd/old,Ashtead Group PLC,Wirecard AG,Neste Oyj,Rheinmetall AG,Bovis Homes Group PLC,GRENKE AG,Kemira OYJ,KION Group AG,Magnora ASA,Independent News & Media PLC,Reach PLC,TechnipFMC PLC,Orion Oyj,Tomra Systems ASA,SES SA,0.00920013885884655
2018-07-31,Arcandor AG,Eniro AB,Meyer Burger Technology AG,Aryzta AG.1,Aryzta AG,Banca Carige SpA,Siltronic AG,Indivior PLC,Oxurion NV,Johnston Press PLC,Aurubis AG,Pharol SGPS SA,Technicolor SA.1,Public Power Corp SA,STMicroelectronics NV.1,Dechra Pharmaceuticals PLC,Evotec AG,Norske Skogindustrier ASA,Infineon Technologies AG,Thomas Cook Group PLC,Umicore SA,Prosafe SE,adidas AG,National Bank of Greece SA,STMicroelectronics NV,Autoliv Inc,Ablynx NV,Stagecoach Group PLC,Prysmian SpA,Orange Belgium SA,EI Group PLC,Altran Technologies SA,Rheinmetall AG,ASML Holding NV,BE Semiconductor Industries NV,Wirecard AG,AIXTRON SE,OSRAM Licht AG,Outokumpu OYJ,Banca Monte dei Paschi di Siena SpA,Singulus Technologies AG,Ultra Electronics Holdings PLC,Neste Oyj,Evraz PLC,Seadrill Ltd/old,Independent News & Media PLC,Bovis Homes Group PLC,Modern Times Group MTG AB,TechnipFMC PLC,Stolt-Nielsen Ltd,TP ICAP PLC,GRENKE AG,dormakaba Holding AG,Euronext NV.1,Playtech Plc,Carlsberg A/S,Ocado Group PLC,Freenet AG,Ashtead Group PLC,ams AG,0.013274466132724172
2018-08-09,Arcandor AG,Eniro AB,Aryzta AG.1,Aryzta AG,Meyer Burger Technology AG,Johnston Press PLC,Indivior PLC,Oxurion NV,Pharol SGPS SA,Norske Skogindustrier ASA,Technicolor SA.1,Siltronic AG,Aurubis AG,STMicroelectronics NV.1,Evotec AG,Public Power Corp SA,STMicroelectronics NV,Autoliv Inc,Steinhoff International Holdings NV,Dechra Pharmaceuticals PLC,Banca Carige SpA,Infineon Technologies AG,Umicore SA,Carillion PLC,Altran Technologies SA,Ablynx NV,Orange Belgium SA,Wirecard AG,adidas AG,ASML Holding NV,Fiat Chrysler Automobiles NV,Rheinmetall AG,Thomas Cook Group PLC,Prysmian SpA,BE Semiconductor Industries NV,SES SA,TechnipFMC PLC,Reach PLC,GRENKE AG,Outokumpu OYJ,Stagecoach Group PLC,TalkTalk Telecom Group PLC,Neopost SA,Evraz PLC,National Bank of Greece SA,Modern Times Group MTG AB,Ashtead Group PLC,OSRAM Licht AG,Kering SA,Prosafe SE,Nexans SA,EI Group PLC,KION Group AG,Playtech Plc,Sopra Steria Group,Electrocomponents PLC,Loomis AB,Carlsberg A/S,Sulzer AG,Sulzer AG.1,-0.01517925423843198
2018-08-20,Arcandor AG,Eniro AB,Johnston Press PLC,Pharol SGPS SA,Indivior PLC,Aryzta AG.1,Aryzta AG,Oxurion NV,Meyer Burger Technology AG,Aurubis AG,Siltronic AG,Technicolor SA.1,STMicroelectronics NV.1,Evotec AG,Dechra Pharmaceuticals PLC,Autoliv Inc,STMicroelectronics NV,Infineon Technologies AG,Altran Technologies SA,Carillion PLC,Public Power Corp SA,Fiat Chrysler Automobiles NV,Umicore SA,adidas AG,Steinhoff International Holdings NV,Ablynx NV,BE Semiconductor Industries NV,TalkTalk Telecom Group PLC,TechnipFMC PLC,Evraz PLC,OSRAM Licht AG,Prysmian SpA,Prosafe SE,Thomas Cook Group PLC,Orange Belgium SA,SES SA,Wirecard AG,Rheinmetall AG,GRENKE AG,ASML Holding NV,Reach PLC,Modern Times Group MTG AB,Kering SA,Playtech Plc,Outokumpu OYJ,Linde AG.1,Hunting PLC,Neopost SA,Bovis Homes Group PLC,Nexans SA,Electrocomponents PLC,Rio Tinto PLC,Ashtead Group PLC,ams AG,Singulus Technologies AG,Sulzer AG,Sulzer AG.1,Carlsberg A/S,Stagecoach Group PLC,Sopra Steria Group,-0.049093155932348226
2018-08-29,Arcandor AG,Pharol SGPS SA,Eniro AB,Johnston Press PLC,Indivior PLC,Aryzta AG,Aryzta AG.1,Oxurion NV,Evotec AG,Siltronic AG,Aurubis AG,Technicolor SA.1,Dechra Pharmaceuticals PLC,STMicroelectronics NV,STMicroelectronics NV.1,Infineon Technologies AG,Autoliv Inc,Meyer Burger Technology AG,Wirecard AG,adidas AG,Public Power Corp SA,Altran Technologies SA,Ablynx NV,OSRAM Licht AG,Reach PLC,Umicore SA,GRENKE AG,ASML Holding NV,National Bank of Greece SA,Modern Times Group MTG AB,TalkTalk Telecom Group PLC,Carillion PLC,BE Semiconductor Industries NV,Outokumpu OYJ,Linde AG.1,SES SA,Kering SA,Orange Belgium SA,Fiat Chrysler Automobiles NV,TechnipFMC PLC,Hunting PLC,Prysmian SpA,Bovis Homes Group PLC,Lonmin PLC,Rheinmetall AG,Chemring Group PLC,Thomas Cook Group PLC,Playtech Plc,dormakaba Holding AG,Steinhoff International Holdings NV,Unipol Gruppo Finanziario SpA,Stagecoach Group PLC,Sopra Steria Group,Singulus Technologies AG,ams AG,Loomis AB,Rio Tinto PLC,Genmab A/S,Nexans SA,Societe Generale SA,0.026644013883030417
2018-09-07,Arcandor AG,Evotec AG,Pharol SGPS SA,Indivior PLC,Eniro AB,Aryzta AG.1,Aryzta AG,Oxurion NV,Johnston Press PLC,Technicolor SA.1,Siltronic AG,Aurubis AG,Dechra Pharmaceuticals PLC,STMicroelectronics NV,Argenx SE,STMicroelectronics NV.1,Meyer Burger Technology AG,Wirecard AG,Infineon Technologies AG,Public Power Corp SA,Steinhoff International Holdings NV,Autoliv Inc,Altran Technologies SA,Carillion PLC,Ablynx NV,OSRAM Licht AG,ASML Holding NV,Linde AG.1,BE Semiconductor Industries NV,adidas AG,Reach PLC,Orange Belgium SA,SES SA,GRENKE AG,Umicore SA,Thomas Cook Group PLC,Genel Energy Plc,Fiat Chrysler Automobiles NV,ams AG,Playtech Plc,National Bank of Greece SA,Modern Times Group MTG AB,TechnipFMC PLC,Kering SA,Rheinmetall AG,Bovis Homes Group PLC,KION Group AG,Prysmian SpA,Chemring Group PLC,dormakaba Holding AG,Hunting PLC,Outokumpu OYJ,Sopra Steria Group,D/S Norden A/S,Stagecoach Group PLC,GN Store Nord A/S,Loomis AB,TalkTalk Telecom Group PLC,Singulus Technologies AG,Banca Piccolo Credito Valtellinese Scarl,-0.05733091254555822
2018-09-18,Arcandor AG,Evotec AG,Eniro AB,Indivior PLC,Oxurion NV,Pharol SGPS SA,Aryzta AG,Aryzta AG.1,Johnston Press PLC,Technicolor SA.1,Meyer Burger Technology AG,Public Power Corp SA,Argenx SE,STMicroelectronics NV,Siltronic AG,Wirecard AG,Aurubis AG,STMicroelectronics NV.1,Infineon Technologies AG,Carillion PLC,National Bank of Greece SA,Ablynx NV,Steinhoff International Holdings NV,Autoliv Inc,Fingerprint Cards AB,SES SA,Banca Carige SpA,adidas AG,GRENKE AG,Linde AG.1,BE Semiconductor Industries NV,Bovis Homes Group PLC,Orange Belgium SA,Umicore SA,Iliad SA,Modern Times Group MTG AB,dormakaba Holding AG,Outokumpu OYJ,OSRAM Licht AG,Reach PLC,ASML Holding NV,Thomas Cook Group PLC,Fiat Chrysler Automobiles NV,ams AG,Prysmian SpA,Banca Piccolo Credito Valtellinese Scarl,Lonmin PLC,Ocado Group PLC,Bourbon Corp,Altran Technologies SA,Playtech Plc,Rheinmetall AG,Singulus Technologies AG,Prosafe SE,GN Store Nord A/S,TalkTalk Telecom Group PLC,JM AB,Elekta AB,Unipol Gruppo Finanziario SpA,Genel Energy Plc,-0.0031817280108247525
2018-09-27,Arcandor AG,Evotec AG,Aryzta AG.1,Aryzta AG,Eniro AB,Johnston Press PLC,Indivior PLC,Pharol SGPS SA,Technicolor SA.1,Wirecard AG,Oxurion NV,STMicroelectronics NV,Meyer Burger Technology AG,Siltronic AG,STMicroelectronics NV.1,Argenx SE,Aurubis AG,Infineon Technologies AG,Fiat Chrysler Automobiles NV,Steinhoff International Holdings NV,Public Power Corp SA,Fingerprint Cards AB,Autoliv Inc,adidas AG,Linde AG.1,GRENKE AG,Umicore SA,BE Semiconductor Industries NV,OSRAM Licht AG,SES SA,Thomas Cook Group PLC,Outokumpu OYJ,Modern Times Group MTG AB,National Bank of Greece SA,Bovis Homes Group PLC,Reach PLC,Banca Carige SpA,ASML Holding NV,Prysmian SpA,dormakaba Holding AG,JM AB,Ocado Group PLC,Iliad SA,GN Store Nord A/S,Rheinmetall AG,GAM Holding AG,Altran Technologies SA,Elekta AB,Playtech Plc,Unipol Gruppo Finanziario SpA,Kering SA,Orange Belgium SA,Banca Popolare dell'Emilia Romagna Scrl,ams AG,EXOR NV,Sopra Steria Group,Singulus Technologies AG,D/S Norden A/S,Loomis AB,Buzzi Unicem SpA,-0.008478656403472075
2018-10-08,Arcandor AG,Evotec AG,Indivior PLC,Aryzta AG.1,Aryzta AG,Eniro AB,Pharol SGPS SA,Johnston Press PLC,Technicolor SA.1,Wirecard AG,Thomas Cook Group PLC,Nyrstar NV,Argenx SE,STMicroelectronics NV,Siltronic AG,Fingerprint Cards AB,STMicroelectronics NV.1,Infineon Technologies AG,Aurubis AG,Fiat Chrysler Automobiles NV,Public Power Corp SA,Oxurion NV,GRENKE AG,adidas AG,Linde AG.1,Modern Times Group MTG AB,Umicore SA,Autoliv Inc,OSRAM Licht AG,Bovis Homes Group PLC,BE Semiconductor Industries NV,Iliad SA,Ocado Group PLC,SES SA,Singulus Technologies AG,ASML Holding NV,Outokumpu OYJ,Elekta AB,Reach PLC,GN Store Nord A/S,ALTICE EUROPE NV,dormakaba Holding AG,Banca Popolare dell'Emilia Romagna Scrl,Prysmian SpA,Steinhoff International Holdings NV,JM AB,National Bank of Greece SA,Prosafe SE,Unipol Gruppo Finanziario SpA,ams AG,CD Projekt SA,Kering SA,Rheinmetall AG,Orange Belgium SA,Genmab A/S,Playtech Plc,GAM Holding AG,Banca Carige SpA,Loomis AB,EXOR NV,-0.040544671072561635
2018-10-17,Arcandor AG,Indivior PLC,Evotec AG,Pharol SGPS SA,Johnston Press PLC,Eniro AB,Wirecard AG,Nyrstar NV,Thomas Cook Group PLC,Argenx SE,Technicolor SA.1,Fingerprint Cards AB,Siltronic AG,Fiat Chrysler Automobiles NV,Infineon Technologies AG,Aryzta AG.1,Aryzta AG,STMicroelectronics NV,Linde AG.1,adidas AG,STMicroelectronics NV.1,Outokumpu OYJ,Public Power Corp SA,Reach PLC,Aurubis AG,Modern Times Group MTG AB,National Bank of Greece SA,Bovis Homes Group PLC,GRENKE AG,Prosafe SE,Iliad SA,BE Semiconductor Industries NV,Oxurion NV,Umicore SA,GN Store Nord A/S,Autoliv Inc,Prysmian SpA,Singulus Technologies AG,Altran Technologies SA,JM AB,OSRAM Licht AG,dormakaba Holding AG,Elekta AB,ALTICE EUROPE NV,ASML Holding NV,Kering SA,Genmab A/S,Playtech Plc,Banca Popolare dell'Emilia Romagna Scrl,Buzzi Unicem SpA,Loomis AB,TP ICAP PLC,Unipol Gruppo Finanziario SpA,AIXTRON SE,ConvaTec Group PLC,Rheinmetall AG,EXOR NV,Sopra Steria Group,Banca Carige SpA,Orange Belgium SA,-0.04822785583109641
2018-10-26,Evotec AG,Indivior PLC,Arcandor AG,Johnston Press PLC,Wirecard AG,Argenx SE,Pharol SGPS SA,Nyrstar NV,Dialog Semiconductor PLC,Technicolor SA.1,Siltronic AG,Prosafe SE,Fiat Chrysler Automobiles NV,STMicroelectronics NV,Fingerprint Cards AB,STMicroelectronics NV.1,Aryzta AG.1,Aryzta AG,Linde AG.1,Lonmin PLC,AIXTRON SE,Eniro AB,Reach PLC,Bovis Homes Group PLC,Infineon Technologies AG,BE Semiconductor Industries NV,adidas AG,Umicore SA,Buzzi Unicem SpA,Aurubis AG,Kering SA,TalkTalk Telecom Group PLC,Genmab A/S,Altran Technologies SA,ASML Holding NV,Autoliv Inc,Thomas Cook Group PLC,JM AB,Modern Times Group MTG AB,ALTICE EUROPE NV,Hunting PLC,Fresnillo PLC,GRENKE AG,Soco International PLC,OSRAM Licht AG,Evraz PLC,GN Store Nord A/S,Zardoya Otis SA,Sopra Steria Group,Rheinmetall AG,Meyer Burger Technology AG,Neopost SA,Chemring Group PLC,Burberry Group PLC,Elekta AB,Prysmian SpA,Bechtle AG,EXOR NV,Recordati SpA,National Bank of Greece SA,-0.06922237010864309
2018-11-06,Indivior PLC,Johnston Press PLC,Technicolor SA.1,Evotec AG,Argenx SE,Wirecard AG,Aryzta AG.1,Aryzta AG,Banca Monte dei Paschi di Siena SpA,Banca Carige SpA,voestalpine AG,Eniro AB,Seadrill Ltd/old,Lonmin PLC,Oxurion NV,Outokumpu OYJ,Steinhoff International Holdings NV,Thomas Cook Group PLC,Iliad SA,ALTICE EUROPE NV,International Personal Finance PLC,Kloeckner & Co SE,Inchcape PLC,Provident Financial PLC,Fingerprint Cards AB,Bekaert SA,Fresenius Medical Care AG & Co KGaA,Dialog Semiconductor PLC,Ultra Electronics Holdings PLC,Fresnillo PLC,Basilea Pharmaceutica AG,CECONOMY AG,Zardoya Otis SA,Chemring Group PLC,Promotora de Informaciones SA,Linde AG.1,Fiat Chrysler Automobiles NV,Pharol SGPS SA,AXA SA,Soco International PLC,Spirent Communications PLC,Burberry Group PLC,Prosafe SE,Genel Energy Plc,Magnora ASA,Elekta AB,Atlantia SpA,adidas AG,Playtech Plc,Bovis Homes Group PLC,Next PLC,Tod's SpA,Banca Piccolo Credito Valtellinese Scarl,TechnipFMC PLC,Societe Generale SA,Outotec OYJ,Sacyr SA,Singulus Technologies AG,Buzzi Unicem SpA,Meyer Burger Technology AG,0.039527189584360224
2018-11-15,Technicolor SA.1,Indivior PLC,Wirecard AG,Oxurion NV,Johnston Press PLC,Banca Monte dei Paschi di Siena SpA,Evotec AG,Provident Financial PLC,Lonmin PLC,Steinhoff International Holdings NV,voestalpine AG,Tiscali SpA,Abengoa SA,Iliad SA,Banca Piccolo Credito Valtellinese Scarl,Kloeckner & Co SE,ALTICE EUROPE NV,Basilea Pharmaceutica AG,Bekaert SA,Outokumpu OYJ,Argenx SE,Fresenius Medical Care AG & Co KGaA,International Personal Finance PLC,Seadrill Ltd/old,Inchcape PLC,Bourbon Corp,Ultra Electronics Holdings PLC,Chemring Group PLC,CECONOMY AG,KUKA AG,Banca Carige SpA,Soco International PLC,TechnipFMC PLC,adidas AG,Zardoya Otis SA,AA PLC,Spirent Communications PLC,Fiat Chrysler Automobiles NV,Pharol SGPS SA,Linde AG.1,AXA SA,Dialog Semiconductor PLC,Genel Energy Plc,Atlantia SpA,Elekta AB,Hunting PLC,Premier Foods PLC,Puma SE,Fresnillo PLC,Tod's SpA,Ubisoft Entertainment SA,Autoliv Inc,Lancashire Holdings Ltd,Aryzta AG,Aryzta AG.1,Telecom Italia SpA,Promotora de Informaciones SA,Marfin Investment Group Holdings SA,Burberry Group PLC,Prosafe SE,-0.034383576588368416
2018-11-26,Banca Carige SpA,Indivior PLC,Wirecard AG,Johnston Press PLC,Oxurion NV,Evotec AG,Banca Monte dei Paschi di Siena SpA,Iliad SA,Fiat Chrysler Automobiles NV,Abengoa SA,Fresenius Medical Care AG & Co KGaA,voestalpine AG,Lonmin PLC,Seadrill Ltd/old,Soco International PLC,Kloeckner & Co SE,Technicolor SA.1,Outokumpu OYJ,Argenx SE,CECONOMY AG,ALTICE EUROPE NV,International Personal Finance PLC,Puma SE,Inchcape PLC,Banca Popolare dell'Emilia Romagna Scrl,adidas AG,Basilea Pharmaceutica AG,Steinhoff International Holdings NV,Banca Piccolo Credito Valtellinese Scarl,Bourbon Corp,Bekaert SA,Ubisoft Entertainment SA,Ontex Group NV,Magnora ASA,Marfin Investment Group Holdings SA,Dometic Group AB,Fresenius SE & Co KGaA.2,Zardoya Otis SA,Provident Financial PLC,Genel Energy Plc,Evraz PLC,Dialog Semiconductor PLC,TechnipFMC PLC,Aker Solutions ASA,TGS NOPEC Geophysical Co ASA,Linde AG.1,Airbus SE,Valeo SA,Fresnillo PLC,Chemring Group PLC,Alpha Bank AE,Unipol Gruppo Finanziario SpA,Premier Foods PLC,Saipem SpA,Atlantia SpA,SBM Offshore NV,Eniro AB,Hunting PLC,Loomis AB,Thomas Cook Group PLC,-0.06849698187946951
