Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2018-02-05,Nex International Ltd,OCE Holding BV,Ziggo Holding BV,Polyus Gold International Ltd,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Premier Farnell Ltd,Pearl Group Holdings No 1 Ltd,Friends Life Group Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,McKesson Europe AG,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Dentsu Aegis Network Ltd,Orange Participations UK Ltd,Algeta ASA,Mediolanum SpA,AWG Parent Co Ltd,Vodafone-Panafon SA,Fideuram - Intesa Sanpaolo Private Banki,Emporiki Bank SA,Vedior NV,SIG Combibloc Group AG,Scania AB,Buderus AG,Woolworths Group PLC,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,GSW Immobilien AG,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Oak 1753 BV,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,CFAO SA,SVF Holdco UK Ltd,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,
2018-02-14,WH Smith PLC/Old,Matalan Ltd,Celltech Group Ltd,Banca Lombarda e Piemontese SpA,Safeway Ltd,HMV Group PLC,La Fondiaria Assicurazioni SpA,Almanij NV,Ascential Group Ltd,Rexam Ltd,Selfridges & Co Ltd,Bradford & Bingley PLC,Friends Life FPG Ltd,Omega Pharma NV,Koninklijke Volker Wessels Stevin NV,Benetton Group SpA,Altana AG,Equant NV,Epcos AG,Dentsu Aegis Network Ltd,Telecom Italia Media SpA,Invensys Ltd,Jarvis PLC,Woolworths Group PLC,Merck Serono SA,Buderus AG,Scania AB,SIG Combibloc Group AG,Rio Tinto France SAS,Tandberg AS,Kelda Group Ltd,Union Fenosa SA,British Land Fund Management Ltd,Skandia Forsakrings AB,Brixton Ltd,Novar Ltd,Bulgari SpA,Chilcott UK Ltd,RAC Group Ltd,Global Radio Ltd,Finaxa,Euronext NV,Fineco SpA,Rodamco Europe NV/Netherlands,Exel Ltd,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,Pirelli & C SpA,Hibu plc,Telent Ltd,Grafton Group PLC,Colt Group SA,Cosmote Mobile Telecommunications SA,Edison SpA,Somerfield Ltd,Imperial Chemical Industries Ltd,Northumbrian Water Group Ltd,Hypo Real Estate Holding GmbH,UniCredit Bank Austria AG,Grupo Ferrovial SA,
2018-02-23,Pearl Group Holdings No 1 Ltd,Italgas Hellas SpA,Arriva PLC,First Choice Holidays PLC,Merck Serono SA,Fresenius SE & Co KGaA.1,Solvay France SA.1,Orion OYJ/Old,Rio Tinto France SAS,Kelda Group Ltd,G4S Holdings 102 UK Ltd,Euronext NV,Brush Holdings Ltd,Skandia Forsakrings AB,Vita Group UnLtd,Duelguide Holdings Ltd,DCC PLC,Iberia Lineas Aereas de Espana SA Operad,Banco Popolare SC,SVF Holdco UK Ltd,Vedior NV,Union Fenosa SA,Fiat Industrial SpA,Emporiki Bank SA,Brisa Auto-Estradas de Portugal SA,Pilkington Group Ltd,Kidde PLC,GAGFAH SA,Parmalat Finanziaria SpA,Grupo Dragados SA,Pirelli SpA,Metrovacesa SA/Old,Irish Bank Resolution Corp Ltd/Old,Kone OYJ/Old,Banca Popolare di Bergamo SpA,Charter International Ltd,Gates Worldwide Ltd,Business Objects SA,Meda AB,Schwarz Pharma AG,Fiat SpA,OCE Holding BV,Vodafone-Panafon SA,TNS Group Holdings Ltd,Invensys Ltd,Rexam Ltd,Altice SA,Celanese GmbH,Fresenius SE & Co KGaA,Granada Ltd,Rexel Holding Netherlands BV,Alleanza Toro SpA,Technicolor SA,Orange Participations UK Ltd,Van der Moolen Holding NV,Iaws Group Ltd,Generali Deutschland Holding AG,Carphone Warehouse Group PLC\Old,Fineco SpA,Woolworths Group PLC,
2018-03-06,Viridian Group Ltd,Generali Deutschland Holding AG,Aurea Concesiones de Infraestructuras SA,Fineco SpA,Woolworths Group PLC,Italgas Hellas SpA,Buderus AG,Scania AB,Merck Serono SA,SIG Combibloc Group AG,Tandberg AS,British Land Fund Management Ltd,Rio Tinto France SAS,Brixton Ltd,Kelda Group Ltd,Novar Ltd,Euronext NV,Skandia Forsakrings AB,Bulgari SpA,Polyus Gold International Ltd,Fiat SpA,Iaws Group Ltd,Van der Moolen Holding NV,Friends Life Group Ltd,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,DCC PLC,Iberia Lineas Aereas de Espana SA Operad,Brisa Auto-Estradas de Portugal SA,SVF Holdco UK Ltd,Centros Comerciales Carrefour SA,First Active PLC,Ziggo Holding BV,Vodafone Portugal-Comunicacoes Pessoais,Deutsche Boerse AG.2,Perrigo Corp DAC,SSL International PLC,Irish Bank Resolution Corp Ltd/Old,Celanese GmbH,Fresenius SE & Co KGaA,Banca Popolare di Bergamo SpA,Rexel Holding Netherlands BV,Gates Worldwide Ltd,Grupo Dragados SA,Banca Antonveneta SpA/Old,RAC Group Ltd,Finaxa,Oak 1753 BV,Unibail-Rodamco SE,Epcos AG,Des Galeries Lafayette SA,GSW Immobilien AG,Granada Ltd,Luminar Group Holdings PLC,Alleanza Toro SpA,Technicolor SA,Rexel SA/Old,Prisa Television SAU,Coca Cola Hellenic Bottling Co SA,
2018-03-15,Arriva PLC,Intercell AG,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Catlin Group Ltd,Pirelli SpA,Deutsche Boerse AG.2,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,OCE Holding BV,Solvay France SA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,BKW Energie AG,McKesson Europe AG,Nex International Ltd,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Premier Farnell Ltd,Vodafone-Panafon SA,Emporiki Bank SA,TNS Group Holdings Ltd,Wellstream Holdings Ltd,SIG Combibloc Group AG,Scania AB,Buderus AG,GSW Immobilien AG,Woolworths Group PLC,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,Nutreco NV,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,SVF Holdco UK Ltd,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,
2018-03-26,Technip SA,Wella AG,Banca Popolare di Milano Scarl,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Nutreco NV,Inmobiliaria Colonial SA/Old,Debenhams PLC/Old,Alstom SA,Grupo Ferrovial SA,Celltech Group Ltd,T-Online International AG,Xstrata Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Intercell AG,Betfair Group Ltd,Banco Popolare SC,bwin Interactive Entertainment AG,Catlin Group Ltd,Banca Popolare di Lodi SpA,George Wimpey Ltd,Zeltia SA,Fabege AB/Old,Solvay France SA,Premier Farnell Ltd,Pearl Group Holdings No 1 Ltd,Royal Imtech NV,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Sportingbet Ltd,McKesson Europe AG,Nex International Ltd,DEPFA Bank PLC,WH Smith PLC/Old,Manitowoc Group UK Ltd,Chubb PLC,Chilcott UK Ltd,Sky Deutschland AG,Dentsu Aegis Network Ltd,Imperial Energy Corp PLC,Wellstream Holdings Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,Gambro AB,Maxeda BV,Cable & Wireless Communications Ltd/Old,
2018-04-04,Darty Ltd,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Arriva PLC,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Premier Farnell Ltd,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,McKesson Europe AG,Nex International Ltd,Iberia Lineas Aereas de Espana SA Operad,SVF Holdco UK Ltd,Centros Comerciales Carrefour SA,First Active PLC,Benetton Group SpA,Koninklijke Volker Wessels Stevin NV,Omega Pharma NV,Selfridges & Co Ltd,La Fondiaria Assicurazioni SpA,HMV Group PLC,Matalan Ltd,Jarvis PLC,Finaxa,Global Radio Ltd,RAC Group Ltd,Bulgari SpA,Novar Ltd,Brixton Ltd,DEPFA Bank PLC,British Land Fund Management Ltd,SIG Combibloc Group AG,Scania AB,Buderus AG,Woolworths Group PLC,Fineco SpA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,
2018-04-13,Darty Ltd,Debenhams PLC/Old,Grupo Ferrovial SA,IVG Immobilien GmbH,CSR Ltd/United Kingdom,Celltech Group Ltd,Unipol Gruppo Finanziario SpA.1,Banco Pastor SA,T-Online International AG,Xstrata Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,Regus PLC,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Charter International Ltd,Cable & Wireless Communications Ltd/Old,Wilson Bowden Ltd,Delhaize Group SCA,Alliance UniChem PLC,EMI Group Ltd,Banca Italease SpA,D/S 1912,International Power Ltd,Nobel Biocare Holding AG,Canary Wharf Group PLC,RHM Ltd,Carlton Communications Ltd,Invik & Co AB,Bwin Party Digital Entertainment PLC,Stork BV/Old,Nobel Biocare Holding AG.1,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Rautaruukki OYJ,Coca Cola Hellenic Bottling Co SA,Burren Energy PLC,Group 4 Falck A/S,Boehler-Uddeholm AG,Fadesa Inmobiliaria SA,Technip SA,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Banca Popolare di Milano Scarl,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,TNU SA,Corio NV,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,Banca Popolare di Bergamo SpA,
2018-04-24,Darty Ltd,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Arriva PLC,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Premier Farnell Ltd,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,McKesson Europe AG,Nex International Ltd,SVF Holdco UK Ltd,Centros Comerciales Carrefour SA,First Active PLC,Vodafone Portugal-Comunicacoes Pessoais,Koninklijke Volker Wessels Stevin NV,Omega Pharma NV,Selfridges & Co Ltd,La Fondiaria Assicurazioni SpA,HMV Group PLC,Matalan Ltd,Jarvis PLC,Finaxa,Global Radio Ltd,RAC Group Ltd,Deutsche Boerse AG.2,Bulgari SpA,Novar Ltd,Brixton Ltd,DEPFA Bank PLC,British Land Fund Management Ltd,SIG Combibloc Group AG,Scania AB,Buderus AG,Woolworths Group PLC,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,Rexel Holding Netherlands BV,
2018-05-03,Darty Ltd,Xstrata Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Ainax AB,Afren PLC,eircom Group Ltd,Deutsche Postbank AG,T-Online International AG,Cable & Wireless Communications Ltd/Old,Delhaize Group SCA,Alliance UniChem PLC,EMI Group Ltd,D/S 1912,International Power Ltd,Canary Wharf Group PLC,Corio NV,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,BPB Ltd,Peninsular & Oriental Steam Navigation C,Safran UK Ltd,Evonik Degussa GmbH,Celltech Group Ltd,Grupo Ferrovial SA,Coca Cola Hellenic Bottling Co SA,iSOFT Group UK Ltd,Group 4 Falck A/S,Nasdaq AB,Technip SA,Corus Group Ltd,George Wimpey Ltd,Betfair Group Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,DEPFA Bank PLC.1,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,SCOR SE,Nobel Biocare Holding AG,Bostads AB Drott,Regus PLC,Debenhams PLC/Old,Banca Popolare di Milano Scarl,Janus Henderson Group PLC,Signet Jewelers Ltd,Banca Nazionale del Lavoro SpA,Deutsche Boerse AG.1,Italgas Hellas SpA,Royal P&O Nedlloyd NV,
2018-05-14,Darty Ltd,Arriva PLC,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Parmalat Finanziaria SpA,Orange Participations UK Ltd,Algeta ASA,Kidde PLC,Orion OYJ/Old,Pilkington Group Ltd,Zeltia SA,Fabege AB/Old,Solvay France SA,Premier Farnell Ltd,Pearl Group Holdings No 1 Ltd,Altice SA,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,McKesson Europe AG,Nex International Ltd,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Maxeda BV,Dentsu Aegis Network Ltd,G4S Holdings 102 UK Ltd,Vita Group UnLtd,Finaxa,Global Radio Ltd,RAC Group Ltd,Bulgari SpA,Novar Ltd,Brixton Ltd,British Land Fund Management Ltd,Tandberg AS,SIG Combibloc Group AG,Scania AB,Buderus AG,Woolworths Group PLC,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Brush Holdings Ltd,Generali Deutschland Holding AG,Van der Moolen Holding NV,Friends Life Group Ltd,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,
2018-05-23,Darty Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Banca Popolare di Milano Scarl,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Tele Atlas Survey BV,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Cie Nationale a Portefeuille/Old,Nobel Biocare Holding AG,Klakki EHF,Neuf Cegetel SA,Debenhams PLC/Old,Grupo Ferrovial SA,Rolls-Royce Power Systems AG,Celltech Group Ltd,WS Atkins Ltd,T-Online International AG,Xstrata Ltd,Expro International Group Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,Corus Group Ltd,Technip SA,TUI Travel Ltd,Autonomy Corp Ltd,Premier Farnell Ltd,OP Corporate Bank plc,Pearl Group Holdings No 1 Ltd,Home Retail Group Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Biffa PLC,McKesson Europe AG,Nex International Ltd,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Oriflame Cosmetics SA,Kaupthing ehf,Glitnir HoldCo ehf,Petroplus Holdings AG,LBI ehf,Meda AB,Schwarz Pharma AG,Mediolanum SpA,First Choice Holidays PLC,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Solvay France SA.1,Banco Popolare SC,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,
2018-06-01,Darty Ltd,Alstom SA,Wella AG,Banca Popolare di Milano Scarl,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Autonomy Corp Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,TUI Travel Ltd,Nobel Biocare Holding AG,Tele Atlas Survey BV,Banca Popolare di Lodi SpA,Cie Nationale a Portefeuille/Old,Debenhams PLC/Old,Grupo Ferrovial SA,Neuf Cegetel SA,Celltech Group Ltd,T-Online International AG,Xstrata Ltd,Rolls-Royce Power Systems AG,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,WS Atkins Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,Klakki EHF,BIP Industries Ltd,WH Smith PLC/Old,Corus Group Ltd,Banca Popolare Commercio e Industria SpA,IFIL - Investments SpA,McKesson Europe AG,Carphone Warehouse Group PLC\Old,Nex International Ltd,OP Corporate Bank plc,DEPFA Bank PLC,Home Retail Group Ltd,Gambro AB,Chubb PLC,Chilcott UK Ltd,Biffa PLC,Dentsu Aegis Network Ltd,George Wimpey Ltd,Kaupthing ehf,Petroplus Holdings AG,Mediolanum SpA,LBI ehf,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Meda AB,Schwarz Pharma AG,First Choice Holidays PLC,Coca Cola Hellenic Bottling Co SA,Solvay France SA.1,Group 4 Falck A/S,Banco Popolare SC,
2018-06-12,Darty Ltd,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Meda AB,Schwarz Pharma AG,First Choice Holidays PLC,Debenhams PLC/Old,Grupo Ferrovial SA,Solvay France SA.1,Banco Popolare SC,Celltech Group Ltd,T-Online International AG,Xstrata Ltd,Autonomy Corp Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,TUI Travel Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Tele Atlas Survey BV,Cie Nationale a Portefeuille/Old,Banca Popolare di Milano Scarl,Wella AG,LBI ehf,Alstom SA,Banca Italease SpA,DEPFA Bank PLC,Immoeast AG,Lottomatica SpA,Gambro AB,Chubb PLC,Chilcott UK Ltd,Global PVQ SE,ArcelorMittal.1,IFIL - Investments SpA,Dentsu Aegis Network Ltd,Carphone Warehouse Group PLC\Old,OP Corporate Bank plc,Klakki EHF,Home Retail Group Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Coca Cola Hellenic Bottling Co SA,Kaupthing ehf,Glitnir HoldCo ehf,Group 4 Falck A/S,Technip SA,Corus Group Ltd,George Wimpey Ltd,Petroplus Holdings AG,WH Smith PLC/Old,Banca Popolare di Lodi SpA,
2018-06-21,Darty Ltd,EDF Energy Nuclear Generation Group Ltd,D/S 1912,International Power Ltd,Canary Wharf Group PLC,Corio NV,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,APRR SA,BPB Ltd,Peninsular & Oriental Steam Navigation C,Evonik Degussa GmbH,Signet Jewelers Ltd,Logica Ltd,Banca Nazionale del Lavoro SpA,Sportingbet Ltd,Banco Espirito Santo SA,Sky Deutschland AG,Inmobiliaria Colonial SA/Old,Danone Baby and Medical Nutrition BV,bwin Interactive Entertainment AG,Instrumentarium OYJ,SCOR Holding Switzerland AG,Royal P&O Nedlloyd NV,Allianz France SA,Invik & Co AB,EMI Group Ltd,Autoroutes du Sud de la France SA,Alliance UniChem PLC,Synthes Inc.1,Nobel Biocare Holding AG,Corporate Express NV,Laser Holdings Ltd,Debenhams PLC/Old,Grupo Ferrovial SA,Janus Henderson Group PLC,Celltech Group Ltd,iSOFT Group UK Ltd,Nasdaq AB,T-Online International AG,Xstrata Ltd,SCOR SE,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,Bostads AB Drott,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,DEPFA Bank PLC.1,Ainax AB,eircom Group Ltd,Deutsche Postbank AG,Safran UK Ltd,Cable & Wireless Communications Ltd/Old,Delhaize Group SCA,Bwin Party Digital Entertainment PLC,Stork BV/Old,Nobel Biocare Holding AG.1,OP Corporate Bank plc,
2018-07-02,Wanadoo SA,Berendsen PLC,Skandia Forsakrings AB,Vedior NV,Arriva PLC,Delta Lloyd NV,Orion OYJ/Old,G4S Holdings 102 UK Ltd,Brush Holdings Ltd,Vita Group UnLtd,Duelguide Holdings Ltd,Union Fenosa SA,Invensys Ltd,Rexam Ltd,DCC PLC,Iberia Lineas Aereas de Espana SA Operad,Banca Lombarda e Piemontese SpA,Safeway Ltd,SVF Holdco UK Ltd,Altice France SA/France,Euronext NV,Almanij NV,TNS Group Holdings Ltd,Emporiki Bank SA,Maxeda BV,Pilkington Group Ltd,Kidde PLC,Fresenius SE & Co KGaA.1,Fiat SpA,Fiat Industrial SpA,Parmalat Finanziaria SpA,Pirelli SpA,Metrovacesa SA/Old,Kone OYJ/Old,Business Objects SA,Essar Energy Ltd,Italgas Hellas SpA,OCE Holding BV,Vodafone-Panafon SA,Merck Serono SA,GAGFAH SA,TUI AG.1,Rio Tinto France SAS,Kelda Group Ltd,Gates Worldwide Ltd,Ascential Group Ltd,Centros Comerciales Carrefour SA,Regus PLC,Generali Deutschland Holding AG,Aurea Concesiones de Infraestructuras SA,Fineco SpA,Woolworths Group PLC,Buderus AG,CIMPOR Cimentos de Portugal SGPS SA,Scania AB,SIG Combibloc Group AG,Amec Foster Wheeler Ltd,Tandberg AS,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,
2018-07-11,Orion OYJ/Old,Nutreco NV,DCC PLC,Iberia Lineas Aereas de Espana SA Operad,Intercell AG,SVF Holdco UK Ltd,Italgas Hellas SpA,Centros Comerciales Carrefour SA,Catlin Group Ltd,Merck Serono SA,Fiat SpA,First Active PLC,Vodafone Portugal-Comunicacoes Pessoais,Kelda Group Ltd,Euronext NV,Perrigo Corp DAC,Skandia Forsakrings AB,SSL International PLC,Celanese GmbH,Fresenius SE & Co KGaA,Rexel Holding Netherlands BV,Rio Tinto France SAS,Polyus Gold International Ltd,Duelguide Holdings Ltd,Brush Holdings Ltd,Alapis Holding Industrial & Commercial S,Vedior NV,Synthes Inc,Royal Imtech NV,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,Manitowoc Group UK Ltd,Vita Group UnLtd,Brisa Auto-Estradas de Portugal SA,Autonomy Corp Ltd,Grupo Dragados SA,Imperial Energy Corp PLC,Irish Bank Resolution Corp Ltd/Old,Aberdeen Asset Management PLC,Banca Popolare di Bergamo SpA,Wellstream Holdings Ltd,Gates Worldwide Ltd,G4S Holdings 102 UK Ltd,Arriva PLC,Banco Popolare SC,BKW Energie AG,Ziggo Holding BV,Unibail-Rodamco SE,Meda AB,Scania AB,SIG Combibloc Group AG,Amec Foster Wheeler Ltd,Granada Ltd,Tandberg AS,Alleanza Toro SpA,Technicolor SA,CIMPOR Cimentos de Portugal SGPS SA,Dentsu Aegis Network Ltd,
2018-07-20,Metrovacesa SA/Old,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Carphone Warehouse Group PLC\Old,OP Corporate Bank plc,Afren PLC,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Technip SA,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Banca Popolare di Milano Scarl,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Home Retail Group Ltd,Biffa PLC,Debenhams PLC/Old,Grupo Ferrovial SA,Celltech Group Ltd,Mediolanum SpA,T-Online International AG,IFIL - Investments SpA,Dentsu Aegis Network Ltd,Kone OYJ/Old,Betfair Group Ltd,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Regus PLC,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Premier Farnell Ltd,Charter International Ltd,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Wilson Bowden Ltd,Banca Popolare Commercio e Industria SpA,Banca Italease SpA,Immoeast AG,McKesson Europe AG,Lottomatica SpA,Nex International Ltd,DEPFA Bank PLC,Global PVQ SE,Gambro AB,Chubb PLC,Chilcott UK Ltd,ArcelorMittal.1,
2018-07-31,Kelda Group Ltd,BPB Ltd,Peninsular & Oriental Steam Navigation C,Evonik Degussa GmbH,Signet Jewelers Ltd,Logica Ltd,Banca Nazionale del Lavoro SpA,Banco Espirito Santo SA,iSOFT Group UK Ltd,Nasdaq AB,SCOR SE,Danone Baby and Medical Nutrition BV,Bostads AB Drott,Instrumentarium OYJ,SCOR Holding Switzerland AG,Allianz France SA,DEPFA Bank PLC.1,Autoroutes du Sud de la France SA,Ainax AB,Zimmer Schweiz Holdings GmbH,Centrica Production Ltd,Imperial Energy Corp PLC,Synthes Inc,eircom Group Ltd,Gjensidige NOR ASA,Banca Antonveneta SpA/Old,DuPont Nutrition Biosciences ApS,Canary Wharf Group PLC,Generali Deutschland Holding AG,Koninklijke Volker Wessels Stevin NV,Celltech Group Ltd,T-Online International AG,Xstrata Ltd,Industriforvaltnings AB Kinnevik,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,Deutsche Boerse AG.2,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Corporate Express NV,Laser Holdings Ltd,Cable & Wireless Communications Ltd/Old,Aurea Concesiones de Infraestructuras SA,Janus Henderson Group PLC,Delhaize Group SCA,Alliance UniChem PLC,EMI Group Ltd,D/S 1912,International Power Ltd,Corio NV,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,CIMPOR Cimentos de Portugal SGPS SA,Sportingbet Ltd,Sky Deutschland AG,Union Fenosa SA,Invensys Ltd,
